"ID","Potency","Smiles"
628107,0,"CC1CCN(Cc2cccnc2)CC1"
628112,0,"COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC=O)CC2"
628113,0,"O=C(O)c1c[nH]c2c([N+](=O)[O-])cccc2c1=O"
628114,0,"CCN(CCCl)CCNc1c2ccccc2nc2ccc(OC)cc12"
628115,0,"COc1ccc2nc3ccccc3c(NCCN(C)CCCl)c2c1"
628118,0,"COc1cc2c(Cc3cc(OCc4ccccc4)ccc3N)nccc2c(OC)c1OC"
628119,0,"COc1cc2c3c(c1OC)-c1ccccc1C(C(O)c1ccccc1)C3N(C)CC2"
628120,0,"CCC1CC(=O)c2c(cc3c(c2O)C(=O)c2ccccc2C3=O)C1(C#N)C(=O)OC(C)(C)C"
628121,0,"CC(=O)OC1(C(C)=O)CC2(c3ccccc3)OC1(c1ccccc1)c1ccccc12"
628124,0,"COc1cc2c(cc1OC)C(C#N)N(C(=O)c1ccccc1)C=C2OC(=O)c1ccccc1"
628125,0,"OCc1c(-c2cccc3ccccc23)sc(-c2cccc3ccccc23)c1CO"
628127,0,"COc1cc2c(cc1OC)C(C#N)(Cc1ccccc1)N(C(=O)c1ccccc1)C=C2"
628128,0,"COc1cc2c(-c3onc4ccc(OCc5ccccc5)cc34)nccc2c(OC)c1OC"
628129,0,"O=C1c2c(oc3c2C(=O)c2cccc4cccc-3c24)-c2cccc3cccc1c23"
628130,0,"O=C(O)c1c(-c2cccc3ccccc23)sc(-c2cccc3ccccc23)c1C(=O)O"
628131,0,"N#CC(C#N)=c1ccc(=C2N3CCCC3CN2C23CC4CC(CC(C4)C2)C3)cc1"
628132,0,"COC(=O)/C=C(\C(=O)OC)c1c2c3c(cc(OC)c(OC)c3c3ccccc13)CCN2C"
628134,0,"COc1ccc(-c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(C)cc2)cc1"
628135,0,"COc1ccc2c(CN3CCCCC3CO)cc3cc(OC)c(OC)cc3c2c1"
628136,0,"Cc1ccc2ccc(-c3ccccc3)c3c2c1C(=O)c1ccccc1C3=O"
628137,0,"N#CC12Cc3cc4c(cc3-c3cccc(c31)CCN2C(=O)c1ccccc1)OCO4"
628138,0,"N#CC12Cc3ccc4c(c3-c3cccc(c31)CCN2C(=O)c1ccccc1)OCO4"
628139,0,"COc1cccc(-c2nccc3c(OCc4ccccc4)c(OC)c(OC)cc23)c1"
628173,0,"Nc1c2ncn(C3OC(CO)CC3F)c2nc[n+]1[O-]"
628178,0,"Nc1nc(N)c2nc(-c3ccco3)cnc2n1"
628179,0,"O=C1CC(c2c[nH]c3ccccc23)C(=O)N1c1ccccc1"
628180,0,"Cc1[nH]c2ccccc2c1C1CC(=O)NC1=O"
628181,0,"O=C1CC(c2c(-c3ccccc3)[nH]c3ccccc23)C(=O)N1c1ccccc1"
628182,0,"O=C1CC(c2c(-c3ccccc3)[nH]c3ccccc23)C(=O)N1"
628183,0,"O=C1CC(c2c[nH]c3ccccc23)C(=O)N1"
628184,0,"O=C1CC(c2n[nH]c3ccccc23)C(=O)N1c1ccccc1"
628185,0,"O=C1C2C3C=C4c5ccccc5N(c5ccccc5)C4(C2C(=O)N1c1ccccc1)C1C(=O)N(c2ccccc2)C(=O)C31"
628186,0,"O=Cc1cn(C(=O)c2ccccc2)c2ccccc12"
628187,0,"CCCC(S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1"
628188,0,"Cc1c(CC/C(=N/Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc2)c2ccccc2n1C"
628189,0,"CCN(N=O)C1C2(CCCC2)NC(=O)C12CCCC2"
628190,0,"CC(=O)OC12CCCCC1C1(CCCC1)NC2=O"
628191,0,"O=Cc1cn(S(=O)(=O)c2ccccc2)c2ccccc12"
628192,0,"COC(=O)C(c1n[nH]c2ccccc12)C(C(=O)OC)c1n[nH]c2ccccc12"
628193,0,"Cc1[nH]c2ccccc2c1C1Cc2ccccc2N1C(=O)C#Cc1ccc([N+](=O)[O-])cc1"
628194,0,"O=C1NC2CCCCC2C12CCCCC2"
628195,0,"O=C1NC2=C(CCCC/C2=N/O)C12CCCCC2"
628196,0,"O=C1NC2(CCCCC2)C2CCCCCC12"
628197,0,"O=C1NC2CCCCCC2C12CCCCC2"
628198,0,"O=C1NC2C(O)CCCCC2C12CCCCC2"
628199,0,"O=C1Nc2ccccc2C12CCCC2"
628200,0,"O=C1NC2(CCCCC2)C2CCCCC(O)C12"
628201,0,"O=C1NC2(CCCC2)C(=O)C12CCCC2"
628203,0,"NC1C2(CCCCCC2)NC(=O)C12CCCCCC2"
628204,0,"O=C1NC2(CCCCC2)C2=C1CCCCC2"
628206,0,"O=C1NC2(CCCC2)C2CCCCC12O"
628207,0,"CC(NC(=O)C(C)NC(=O)C(CC(N)=O)NC(=O)CN)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O"
628235,0,"Nc1ccc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1"
628237,0,"Nc1ccc(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1I"
628238,0,"COCCN1C2=CCCCC2=Nc2c(N)nc(N)nc21"
628239,0,"COCCN1C2=CCCCC2=Nc2c(O)nc(N)nc21"
628240,0,"CN(C)CC/[N+]([O-])=C(/c1ccccc1)C12CC3CC(CC(C3)C1)C2"
628241,0,"CN(C)CCONC(=O)C12CC3CC(CC(C3)C1)C2"
628242,0,"CCN(CC)c1ccc2c(c1)N=C1N=CC=CN1C2(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1"
628243,0,"COC(=O)/C=C(\C(=O)OC)C1(C)c2cc(C(=O)OC)c(C(=O)OC)c(N)c2C(=N)N1c1ccccc1"
628244,0,"O=C(O)C12C3CCCC1C2CC3"
628245,0,"CN1CCC2(C)c3ccc(O)cc3CC3CCCC1C32C"
628246,0,"CN1CCC2(C)c3c(O)cccc3CC3CCCC1C32C"
628247,0,"CN1CCC2(C)c3cc(O)ccc3CC3CCCC1C32C"
628248,0,"CC1(C)C=N[N+]2(C)C3C=CC(CC3)C12"
628249,0,"Cn1nc(-c2ccccc2)c2c(/C=C\c3ccccc3)onc2c1=O"
628250,0,"CC1CCC2(OCCO2)C2(C)CC(O)C(=O)C=C12"
628251,0,"CC(=O)OC1CC2(C)C(C(C)=O)CCC2C2CC=C3CC(O)CCC3(C)C12"
628252,0,"CC1(O)CCC2(C)C(=O)C1(C)CCC21OCCO1"
628253,1,"CCOC(=O)C1=CC(C(C)CC(=O)CC(=O)O)CC1"
628254,0,"C=CC1(O)CCCC2=C(C(=O)OCC)CCC21C"
628255,0,"CCOC(=O)C#CCC/C=C(/C)COC1CCCCO1"
628256,0,"CCOC(=O)C1=C(C)CC2C(=O)OC(=O)C2C1(C)C"
628257,0,"CCOC(=O)C1C=CC(C)C2CCCCC12N1CCCC1"
628258,0,"C#CC1(O)CCCC2=CC(=O)CC21C"
628259,0,"C#CC1(O)CCCC2=CC(=O)CCC21C"
628260,0,"CC12CCC(=O)CC13CCC2OC(O)C3"
628261,0,"COC(=O)C12C3C=CC(O3)C1C1C=CC2O1"
628262,0,"O=C1C2CCCCC2C(=O)N1N1C(=O)C2CCCCC2C1=O"
628263,0,"CC12CCC3C(CC4OC(=O)C35CCC(=O)C=C45)C1CCC2=O"
628264,0,"CC(C)CCCC(C)C1CCC2C3C(O)C4CC45C=CCCC5(C)C3CCC12C"
628265,0,"O=C1CC2C=CC1C2CO"
628266,0,"CC12CCC(=O)C(O)=C1CCC2=O"
628267,0,"CC12CCC(=O)C(OC(=O)c3ccc([N+](=O)[O-])cc3)=C1CCC2=O"
628268,0,"CC1=C2CCC3(C)C(=CCC3O)C2(C)CCC1=O"
628269,0,"CC1=C2C3CCCC(C3=O)C(C)C2CC1=O"
628285,1,"CC(=O)OC1CN2CCC(O)C2C(O)C1O"
628286,0,"CCCC(=O)OC1CN2CCC(O)C2C(O)C1O"
628287,0,"CCCCCCCCCC(=O)OC1CN2CCC(O)C2C(O)C1O"
628296,0,"CC1OC(=O)C(O)=C1O"
628297,0,"COc1cc(O)c(C(=O)/C=C\c2ccc(OC)c(OCc3ccccc3)c2)c(OC)c1"
628298,0,"O=C(c1ccccc1)C(C(=O)c1ccccc1)C1(O)C(=O)c2ccccc2C1=O"
628299,0,"N#CC1(Cc2ccccc2Cl)c2ccccc2C=CN1C(=O)c1ccccc1"
628300,0,"O=C1OC(=O)C2C1C1(c3ccccc3)OC2(c2ccccc2)c2c(Br)c(Br)c(Br)c(Br)c21"
628301,0,"O=c1c(-c2cccc3ccccc23)c(-c2cccc3ccccc23)c1=O"
628302,0,"CCOC(=O)N1CCc2cc(OC)c(OC)cc2/C1=C/c1ccc(OC)c(OC)c1"
628303,0,"CCOC(=O)N1CCc2cc(OC)c(OC)cc2/C1=C/c1ccc(OC)c(OC)c1"
628304,0,"O=C(NC12CC3CCC1CC(C3)C2)C1CCCN1C(=O)OCc1ccccc1"
628305,0,"N#CC1(Cc2ccc(N)cc2)c2ccccc2C=CN1C(=O)c1ccccc1"
628306,0,"N/C(=C\c1ccc(OCc2ccccc2)c(OCc2ccccc2)c1[N+](=O)[O-])C(=O)O"
628307,0,"COc1cc(C(=C2SCCS2)c2nccc3cc(OC)c(OC)cc23)c([N+](=O)[O-])cc1OC"
628308,0,"CCOC(=O)c1c(-c2ccccc2)oc(-c2ccccc2)c1C(=O)OCC"
628309,0,"CCOC(=O)Cc1ccc2c(c1O)C(=O)c1c(ccc(CC(=O)OCC)c1O)C2=O"
628310,0,"O=C1C2C=CC(C3C=CC2N(Cc2ccccc2)C3=O)N1Cc1ccccc1"
628311,0,"CC(=O)N1CCC2(c3ccccc3N(C(C)=O)C2c2ccc(O)cc2)C1C(=O)O"
628312,0,"COc1cc2c3c(c1OC)C1(C=CC(=O)C=C1)CC3N(C(=O)OC(C)(C)C(Cl)(Cl)Cl)CC2"
628313,0,"O=C(C(O)c1cn(Cc2ccccc2)c2ccccc12)N1CCCCC1"
628314,0,"CCOC(=O)C1Cc2ccc3c4c(ccc(c24)C1)CC(C(=O)OCC)C3"
628315,0,"CC1(C)c2ccccc2C(C)(C)C(C(=O)Nc2ccccc2)C1C(=O)O"
628316,0,"COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(C(=O)O)cc1OC"
628320,1,"CC(C)CCCC(C)C1CCC2C3CC=C4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C"
628321,0,"CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC(=O)CCC(=O)O)CCC4(C)C3CCC12C"
628322,0,"CCCCCCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-]"
628323,0,"CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C"
628324,0,"CCCCCCCCSC1OC(CO)C(O)C(O)C1O"
628330,0,"COc1ccc(OC)c(Cc2c(OC)ccc(OC)c2O)c1O"
628331,0,"COC1=C(CC(C)=O)C(=O)c2c(O)c(CO)cc(O)c2C1=O"
628332,0,"CC1(C)CCC(=O)c2c(O)ccc(O)c21"
628333,0,"Cc1cc(C)c2c(c1)C(=O)c1c(O)ccc(O)c1C2=O"
628334,0,"O=[N+]([O-])N1CCCS1(=O)=O"
628335,0,"CCCCC1(C(NC(=O)c2ccccc2Cl)c2ccncc2)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O"
628336,0,"COc1c(CC(C)=O)ccc2c1C(=O)c1ccc(C=O)c(OC(C)=O)c1C2=O"
628337,0,"CCC(/C(=N\Nc1c(Cl)cc(Cl)cc1Cl)c1ccccc1)n1ccnc1C"
628338,0,"Cc1cn2c(=O)c3ncn(C4OC(CO)C(O)C4O)c3n(C)c2n1"
628339,0,"CCOC(=O)/C(O)=C/c1cc(OC)cc(=O)o1"
628340,0,"COc1c(C(=O)O)oc2c(OC)cccc12"
628341,0,"OCC1OC(n2ccc3cnccc32)CC1O"
628342,0,"OCC1OC(n2ccc3c(O)nccc32)CC1O"
628343,0,"Sc1nnc(Cc2ccccc2)c(S)n1"
628344,0,"Cc1ccc2c(c1)C(=O)N(N(C)C)CC(=O)N2"
628345,0,"CN(C)C1=CC(=O)C(=O)c2ccncc21"
628346,0,"O=C1C=C(N2CCCCC2)c2cnccc2C1=O"
628347,0,"O=C1C=C(N2CCOCC2)c2cnccc2C1=O"
628348,0,"CN(C)C1=CC(=O)C(=O)c2cnc(N(C)C)cc21"
628349,0,"O=C1C=C(N2CCCCC2)c2cc(N3CCCCC3)ncc2C1=O"
628350,0,"O=C1C=C(N2CCOCC2)c2cc(N3CCOCC3)ncc2C1=O"
628351,0,"O=C1C=C(N2CCCC2)c2cc(N3CCCC3)ncc2C1=O"
628352,0,"COC1=C(C)C(=O)C(=O)c2ccccc21"
628353,0,"Cc1nc2c(O)cc(Br)c(O)c2nc1C"
628354,0,"Cc1nc2c(O)cc(Cl)c(O)c2nc1C"
628355,0,"Cc1nc2c(nc1C)C(=O)C(N)=CC2=O"
628356,0,"Cc1nc2c(nc1C)C(=O)C(N(C)C)=CC2=O"
628357,0,"CCN(CC)C1=CC(=O)c2nc(C)c(C)nc2C1=O"
628358,0,"Cc1nc2c(nc1C)C(=O)C(N1CCCCC1)=CC2=O"
628359,0,"Cc1nc2c(nc1C)C(=O)C(Br)=CC2=O"
628360,0,"Cc1nc2c(nc1C)C(=O)C(Cl)=CC2=O"
628361,0,"Cc1nc2c(nc1C)C(=O)C(Br)=C(N)C2=O"
628362,0,"Cc1nc2c(nc1C)C(=O)C(Cl)=C(N)C2=O"
628363,0,"COC1=CC(=O)c2cc(C)cc(-c3cc4ccc(=O)oc4cc3OC)c2C1=O"
628364,0,"CCOC(=O)Cc1nc(/C(C#N)=C\c2ccco2)nc(O)c1C#N"
628365,0,"COC1=CC(=O)C(=O)c2ccc(C)nc21"
628366,0,"COC1=CC(=O)C(=O)c2c(C)ccnc21"
628367,0,"COC1=C(C)C(=O)C(=O)c2cccnc21"
628368,0,"COC1=C(C)C(=O)C(=O)c2ccc(C)nc21"
628369,0,"COC1=C(C)C(=O)C(=O)c2c(C)ccnc21"
628370,0,"CCC1=C(OC)c2ncccc2C(=O)C1=O"
628371,0,"CCC1=C(OC)c2nc(C)ccc2C(=O)C1=O"
628372,0,"CCC1=C(OC)c2nccc(C)c2C(=O)C1=O"
628373,0,"Cc1ccc2c(n1)C(N1CCOCC1)=CC(=O)C2=O"
628374,0,"Cc1ccnc2c1C(=O)C(=O)C=C2N1CCOCC1"
628375,0,"Cc1ccc2c(n1)C(N1CCCCC1)=CC(=O)C2=O"
628376,0,"Cc1ccnc2c1C(=O)C(=O)C=C2N1CCCCC1"
628377,0,"CC1CCN(C2=CC(=O)C(=O)c3cccnc32)CC1"
628378,0,"Cc1ccc2c(n1)C(N1CCC(C)CC1)=CC(=O)C2=O"
628379,0,"Cc1ccnc2c1C(=O)C(=O)C=C2N1CCC(C)CC1"
628380,0,"O=C1C=C(N2CCCC2)c2ncccc2C1=O"
628381,0,"Cc1ccc2c(n1)C(N1CCCC1)=CC(=O)C2=O"
628382,0,"Cc1ccnc2c1C(=O)C(=O)C=C2N1CCCC1"
628383,0,"Cc1ccc2c(n1)C(N(C)C)=CC(=O)C2=O"
628384,0,"Cc1ccnc2c1C(=O)C(=O)C=C2N(C)C"
628385,0,"CCN(CC)C1=CC(=O)C(=O)c2cccnc21"
628386,0,"CCC(=O)NC1=CC(=O)C(=O)c2cccnc21"
628387,0,"O=C1C=C(NC(=O)C2CCCCC2)c2ncccc2C1=O"
628388,0,"O=C1C=C(NC(=O)c2ccc(Cl)cc2)c2ncccc2C1=O"
628389,0,"CCCCCC(=O)OC1CN2CCC(O)C2C(O)C1O"
628403,0,"Nn1c(-c2ccccc2Cl)nc2ccccc2c1=O"
628404,0,"Nn1c(-c2cccc(Cl)c2)nc2ccccc2c1=O"
628405,0,"Nn1c(-c2ccccc2)nc2ccc(Br)cc2c1=O"
628406,0,"O=c1c2ccccc2nc(-c2ccccc2)n1NC1OC(CO)C(O)C(O)C1O"
628407,0,"O=c1c2ccccc2nc(-c2ccccc2Cl)n1NC1OC(CO)C(O)C(O)C1O"
628408,0,"O=c1c2ccccc2nc(-c2cccc(Cl)c2)n1NC1OC(CO)C(O)C(O)C1O"
628409,0,"Cc1ccc(-c2nc3ccccc3c(=O)n2NC2OC(CO)C(O)C(O)C2O)cc1"
628410,0,"O=c1c2ccccc2nc(-c2ccc(Br)cc2)n1NC1OC(CO)C(O)C(O)C1O"
628411,0,"O=c1c2ccc(Br)cc2nc(-c2ccccc2)n1NC1OC(CO)C(O)C(O)C1O"
628412,0,"O=c1c2ccccc2nc(-c2ccccc2)n1NCC1(O)OCC(O)C(O)C1O"
628413,0,"O=c1c2ccccc2nc(-c2ccccc2Cl)n1NCC1(O)OCC(O)C(O)C1O"
628414,0,"O=c1c2ccccc2nc(-c2cccc(Cl)c2)n1NCC1(O)OCC(O)C(O)C1O"
628415,0,"Cc1ccc(-c2nc3ccccc3c(=O)n2NCC2(O)OCC(O)C(O)C2O)cc1"
628416,0,"O=c1c2cc(Br)ccc2nc(-c2ccccc2)n1NCC1(O)OCC(O)C(O)C1O"
628417,0,"O=c1c2cc(Br)ccc2nc(-c2ccccc2Cl)n1NCC1(O)OCC(O)C(O)C1O"
628418,0,"CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(=O)CNn1c(-c2ccccc2Cl)nc2ccccc2c1=O"
628419,0,"CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(=O)CNn1c(-c2ccc(C)cc2)nc2ccccc2c1=O"
628420,0,"CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(=O)CNn1c(-c2ccccc2)nc2ccc(Br)cc2c1=O"
628421,0,"CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(=O)CNn1c(-c2ccccc2Cl)nc2ccc(Br)cc2c1=O"
628437,0,"CC(=O)OC1C=CC23OC(=O)C1(C)C2C(C(=O)O)C12CC(=O)C(CO)(CCC13)C2"
628438,0,"CCOC(=O)NC1C2CC(=O)C(O2)C1OC"
628439,0,"CCOC(=O)N1N=NC2C1C1CC(C#N)(OC(C)=O)C2O1"
628441,0,"CCN(CC)CCCNc1nccc2c(C)c3c(cc12)c1cnccc1n3C"
628442,0,"O=c1c2ccccc2n2n1CC(O)C2"
628443,0,"O=C1NC(O)n2c(=O)[nH]c(=O)n21"
628444,0,"O=C(O)C(Cc1ccccc1)N1C(=O)N/C(=C\c2ccc(F)cc2)C1=O"
628445,0,"Clc1ccc2nc(CCSCCc3nc4ccc(Cl)cc4[nH]3)[nH]c2c1"
628446,0,"COC1=CC(=O)c2nc(C)ccc2C1=O"
628447,0,"COC1=CC(=O)c2nc(COC(C)=O)ccc2C1=O"
628448,0,"COC1=CC(=O)c2nccc(C)c2C1=O"
628449,0,"COC1=C(C)C(=O)c2ncccc2C1=O"
628450,0,"COC1=C(C)C(=O)c2nc(Cl)ccc2C1=O"
628451,0,"COC1=C(C)C(=O)c2nc(C)ccc2C1=O"
628452,0,"COC1=C(C)C(=O)c2nc(COC(C)=O)ccc2C1=O"
628453,0,"COC1=C(C)C(=O)c2nccc(C)c2C1=O"
628454,0,"COC1=C(C)C(=O)c2nc(Cl)cc(C)c2C1=O"
628455,0,"CCCCCCCCC1=C(OC)C(=O)c2cccnc2C1=O"
628456,0,"CCCCCCCCC1=C(OC)C(=O)c2ccc(Cl)nc2C1=O"
628457,0,"CCCCCCCCC1=C(OC)C(=O)c2ccc(C)nc2C1=O"
628458,0,"CCCCCCCCC1=C(OC)C(=O)c2ccc(COC(C)=O)nc2C1=O"
628459,0,"CCCCCCCCC1=C(OC)C(=O)c2c(C)ccnc2C1=O"
628460,0,"CCCCCCCCC1=C(OC)C(=O)c2c(C)cc(Cl)nc2C1=O"
628461,0,"CCCCCCCCCCCCC1=C(OC)C(=O)c2cccnc2C1=O"
628462,0,"CCCCCCCCCCCCC1=C(OC)C(=O)c2ccc(C)nc2C1=O"
628463,0,"O=C1C=CC(=O)c2c(-c3ccccc3[N+](=O)[O-])cc(Cl)nc21"
628495,2,"N=c1ccn(C2OC(CO)CC2F)c(=O)[nH]1"
628496,0,"Cc1cn(C2CC(O)C(CO)O2)c(=O)n2nnnc12"
628498,0,"COc1ccc2nc3ccccc3c(NCCCCN(C)CCCl)c2c1"
628499,0,"O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)cc3)cc1)C2=O"
628500,0,"O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)O)cc5C4=O)cc3)cc1)C2=O"
628506,0,"C=C1C(=O)OC(CCCCC)C1C(=O)O"
628507,0,"N#CC1(C2SCCS2=O)C2=C(C(=O)c3ccccc3C2=O)N2CCCC21"
628508,0,"O=C1c2ccccc2C(=O)C1(Cl)C1(Cl)C(=O)c2ccccc2C1=O"
628509,0,"O=C(O)c1c2c(c(C(=O)O)c3ccccc13)-c1ccccc1-2"
628510,0,"Clc1ccc2cccc3c2c1C1OC3c2ccccc21"
628511,0,"c1c2c(cc3c1OCO3)C(c1onc3cc4c(cc13)OCO4)=NCC2"
628513,0,"C1=CC2CCC1CN2CCC1CNc2ccccc21"
628514,0,"COc1ccc2c(C(=O)O)cc3ccccc3c2c1OC"
628515,0,"ON1CCc2c([nH]c3ccccc23)C1c1ccccc1Br"
628516,0,"ON1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1"
628517,0,"COc1ccc(/C(C#N)=C(\N)SCc2ccccc2Cl)cc1"
628518,0,"COc1ccc(-c2cc3ccccc3nc2O)cc1OC"
628519,0,"O=[N+]([O-])C1(CO)COC2(OC1)c1ccccc1-c1ccccc12"
628520,0,"COc1cc(Br)c(/C(=C/c2ccccc2N)C(=O)O)cc1OC"
628521,0,"O=C(C(=O)N1CC2C=CC1CC2)c1c[nH]c2ccccc12"
628522,0,"COc1cc(O)c(C(=O)C2Cc3ccccc32)c(OC)c1"
628523,0,"COC(=O)C1=C(C(=O)OC)SC(C(C(=O)OC)=C2SC3=C(CCCC3)S2)S1"
628524,0,"CC(=O)Nc1c(C)ccc2c1C(=O)c1ccccc1C2=O"
628525,0,"O=C1C=C(Br)c2c(-c3ccccc3)oc3cccc1c23"
628526,0,"O=C1OC(=O)c2c1nc1ccccc1c2-c1ccccc1"
628527,0,"O=C1C=Cc2c(-c3ccccc3)oc3cccc1c23"
628528,0,"O=C(O)/C(O)=C1\C=C(c2ccccc2)c2ccccc21"
628529,0,"COC(=O)Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O"
628536,0,"COc1ccccc1C(=O)N(C)c1ccc(Cl)c(C(=O)OC(C)C)c1"
628538,0,"NCCN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O"
628539,0,"CC12C(=O)N(CCN)C(=O)C1C1c3ccccc3C2c2ccccc21"
628540,0,"CC(=O)OC12C=CC(=O)N1c1ccccc1C(=O)O2"
628541,0,"CC(=O)OC12C(C)=C(C)C(=O)N1c1ccccc1N2C(C)=O"
628549,0,"C=C1C(OC(=O)CC(c2ccccc2)N(C)C)CC(OC(C)=O)C2(C)C1CC1CC(OC(C)=O)C(C)=C(C(OC(C)=O)C2OC(C)=O)C1(C)C"
628550,0,"C=C1C(OC(=O)C(O)C(c2ccccc2)N(C)C)CC(OC(C)=O)C2(C)C1CC1CC(OC(C)=O)C(C)=C(C(OC(C)=O)C2OC(C)=O)C1(C)C"
628554,0,"C=C1C(OC(=O)C(OC(C)=O)C(c2ccccc2)N(C)C)CC(O)C2(C)C1CC1CC(OC(C)=O)C(C)=C(C(OC(C)=O)C2O)C1(C)C"
628555,0,"COC1(OC)CC2CCCCC2=C(C)N1S(=O)(=O)c1ccccc1"
628556,0,"CCOC(=O)c1c[nH]c2nc(=O)c3ccccc3n2c1=O"
628557,0,"CCOC(=O)c1cnc2oc(-c3ccc(OC)cc3)nn2c1=O"
628558,0,"COc1cc2c(cc1O)C1(C(=O)c3ccc4c(c3C1O)OCO4)N(C)CC2"
628595,0,"Oc1ccncc1-c1cnccc1O"
628596,0,"Oc1cccc(-c2cccc(O)n2)n1"
628597,0,"NC(CCCC(N)P(=O)(O)O)P(=O)(O)O"
628598,0,"Cc1csc(CCC(N)C(=O)O)n1"
628599,0,"NC(CCc1nc(-c2ccccc2)cs1)C(=O)O"
628600,0,"NC(CCc1ncc(-c2ccccc2)s1)C(=O)O"
628601,0,"NC(CCc1ncc(C(=O)O)s1)C(=O)O"
628602,0,"O=C(CCC(=O)N/N=C\c1ccccc1O)N/N=C\c1ccccc1O"
628627,0,"CCC(N)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)O"
628628,0,"CC1C=C(OC(=O)c2ccccc2)C(=O)C(n2cc(F)c(=O)[nH]c2=O)O1"
628630,0,"CS/C(=C(\S)c1ccccc1)c1ccccc1"
628647,0,"COc1ccc2c3c([nH]c2c1[N+](=O)[O-])C(C)N(C)CC3"
628648,0,"COc1ccc2c3c([nH]c2c1[N+](=O)[O-])C(C)N(Cc1ccccc1)CC3"
628649,0,"COc1ccc2c3c([nH]c2c1[N+](=O)[O-])C(C)N(Cc1ccc([N+](=O)[O-])cc1)CC3"
628650,0,"COc1ccc2c3c([nH]c2c1[N+](=O)[O-])C(C)N(C(=O)/C=C\c1ccccc1)CC3"
628651,0,"COc1cc(C(=O)N2CCc3c([nH]c4c([N+](=O)[O-])c(OC)ccc34)C2C)cc(OC)c1OC"
628652,0,"COc1ccc2c3c([nH]c2c1[N+](=O)[O-])C(C)=NCC3"
628653,0,"C=C1c2[nH]c3c([N+](=O)[O-])c(OC)ccc3c2CCN1C(C)=O"
628654,0,"COc1ccc2c(CCNC(C)=O)c(C(C)=O)[nH]c2c1"
628655,0,"COc1ccc2c(CCNC(=O)/C=C\c3ccccc3)c(C(C)=O)[nH]c2c1[N+](=O)[O-]"
628656,0,"COc1ccc2c(CCNS(=O)(=O)c3ccccc3)c(C(C)=O)[nH]c2c1[N+](=O)[O-]"
628657,0,"C=CCOC1CCC2(C)C(CCC3(C)C2CC=C2C4C(C)C(C)CCC4(C(=O)O)CCC23C)C1(C)C"
628658,0,"CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OS(=O)(=O)c6ccccc6)C(C)(C)C5CCC43C)C2C1C"
628659,0,"CC1CCC23CCC4(C)C5(C)CCC6C(C)(C)C(=O)CCC6(C)C5C=CC4(OC2=O)C3C1C"
628660,0,"CC1CCC2(C(=O)O)CCC3(C)C(=CC(=O)C4C5(C)CCC(=O)C(C)(C)C5CCC43C)C2C1C"
628661,0,"COC(=O)C12CCC(C)C(C)C1C1=CCC3C4(C)CCC(OC(C)=O)C(C)(C)C4CCC3(C)C1(C)C(O)C2"
628694,0,"Cc1cc(=O)oc2c(C3=NN(C=O)C(c4ccccc4)C3)c(O)ccc12"
628695,0,"COc1ccc(-c2cc(Cc3cccs3)c(O)nn2)cc1"
628696,0,"[O-]c1c(-c2ccccc2)sc(-c2ccccc2O)[n+]1-c1ccccc1"
628723,0,"COc1nc(O)c2[nH]c(=N)n(C3OC(CO)C(O)C(O)C3O)c2n1"
628724,0,"COc1nc2c([nH]c(=N)n2C2OC(CO)C(O)C(O)C2O)c(=O)n1C"
628725,0,"COc1nc2c([nH]c(=N)n2C2OCC(O)C(O)C2O)c(=O)n1C"
