	"Activity"	"Structure_Name"	"set"	"Min_dist"	"Avg_dist"	"order"	"S_sCH3"	"S_ssCH2"	"S_aaCH"	"S_sssCH"	"S_dssC"	"S_aasC"	"S_ssNH"	"S_sssN"	"S_ddsN"	"S_dO"	"S_ssO"	"N_sssCH"	"N_dssC"	"N_aasC"	"IC"	"BIC"	"Rotlbonds"	"Hbond_acceptor"	"Hbond_donor"	"AlogP98"	"Fh2o"	"JX"	"Kappa-2"	"Kappa-3"	"PHI"	"CHI-0"	"CHI-3_P"	"CHI-3_C"	"CHI-V-1"	"CHI-V-3_P"	"CHI-V-3_C"	"Dipole-mag"	"RadOfGyration"	"Jurs-SASA"	"Jurs-PPSA-1"	"Jurs-PNSA-1"	"Jurs-PPSA-2"	"Jurs-PNSA-2"	"Jurs-PPSA-3"	"Jurs-PNSA-3"	"Jurs-FPSA-1"	"Jurs-FPSA-3"	"Jurs-WPSA-1"	"Jurs-WPSA-3"	"Jurs-RPCG"	"Jurs-RNCG"	"Jurs-RPCS"	"Jurs-RNCS"	"Jurs-TASA"	"Jurs-RPSA"	"Shadow-XY"	"Shadow-XZ"	"Shadow-YZ"	"Shadow-XYfrac"	"Shadow-XZfrac"	"Shadow-YZfrac"	"Shadow-nu"	"Shadow-Xlength"	"Shadow-Ylength"	"Shadow-Zlength"	"Density"	"PMI-mag"	"PMI-X"
"2-3M"	7.537601947784424	"2-3m"	1	999.9	999.9	52	0	7.377936840057373	26.00045776367188	0.6438232064247131	-0.1535687446594238	2.858673810958862	3.000151634216309	0	0	37.8349609375	0	1	1	4	3.407480001449585	0.6068844199180603	10	3	2	3.248005390167236	-20.13443374633789	1.163320660591125	13.51679992675781	8.531040191650391	8.13995361328125	23.80491256713867	11.8508472442627	2.413680076599121	13.67132091522217	8.326278686523438	1.555044651031494	41.91206344383657	7.052332513571679	812.4729214694398	552.2962959359998	260.17662553344	2134.255872208337	-745.2320625594391	33.85956972212674	-52.6636864478463	0.6797719423523874	0.04167470549158521	448.725785075872	27.5099835318345	0.3257642994641424	0.2017919462127395	0.1676773168245227	5.924217221391719	705.5289669119999	0.1316277154985313	104.2552334803463	132.6405430393628	54.59316054290359	0.4634751773049645	0.6505813953488372	0.6907471548738249	2.846113748655575	24.08870496217214	9.338087381326963	8.463718280251793	1.083797958392575	5162.846387827345	272.0313855138521
"2-3N"	6.096909999847412	"2-3n"	1	999.9	999.9	53	0	7.902779102325439	17.80237007141113	0.7301443815231323	-0.06690895557403564	1.924258351325989	2.989054679870605	0	0	11.9638843536377	0	1	1	2	3.038320064544678	0.60231614112854	7	2	2	1.416403889656067	-17.33994293212891	1.313658237457275	10.22222232818604	6.352499961853027	5.963624477386475	16.61467170715332	8.084141731262207	1.01474142074585	8.877799987792969	4.844901561737061	0.6143327355384827	18.40766056885503	5.11410655467084	612.1631809708798	466.9013247359999	145.26185623488	1127.875366103094	-205.6415574701109	30.68690429396669	-17.5644761884754	0.7627072964360627	0.05012863440316324	285.8198001499075	18.7853929467436	0.1115053276164065	0.2477227568440918	0.996463981186568	1.083629469883908	550.1680504319999	0.1012722301275239	96.00788257775717	81.98288715969585	44.59715578551077	0.5527626811594203	0.6565217391304348	0.6892857142857143	2.68448073967786	18.30910835455767	9.486390148933305	6.820353777898508	1.028515434134327	1893.845405008231	140.367490687786
"2-3P"	7.408935070037842	"2-3p"	1	999.9	999.9	54	0	7.956283092498779	17.55018424987793	0.7382069230079651	0.00420224666595459	2.113600730895996	3.023777008056641	0	0	11.99860572814941	0	1	1	2	3.038320064544678	0.60231614112854	7	2	2	0.9879035949707031	-17.33994293212891	1.314345836639404	10.22222232818604	6.352499961853027	5.963624477386475	16.61467170715332	8.084141731262207	1.01474142074585	8.867733955383301	4.889878749847412	0.6331163644790649	20.36529026086951	5.016006434621409	607.3683453868797	464.8328952959998	142.53545009088	1097.737058974669	-194.0724881497991	29.44246888297601	-19.98667458981986	0.7653228865589167	0.04847547473719895	282.3247864973241	17.88242360955783	0.1062317810936577	0.25854543634919	0.9493370924955776	1.074423217374773	533.1249960959998	0.1222377653606374	95.55967206386832	81.21487272104082	44.54996804598989	0.5681179775280899	0.6715890850722311	0.6880952380952381	2.597988796322691	17.72493316801641	9.489678779326381	6.822559509534866	1.030028122297212	1904.855664526879	140.6084937127783
"2-3R"	5.79587984085083	"2-3r"	1	999.9	999.9	55	0	14.36264705657959	10.83282279968262	1.103790283203125	0.3211466073989868	1.44971776008606	3.204980850219727	0	0	12.1798095703125	0	2	1	1	3.068030118942261	0.6252493262290955	7	1	2	2.600605010986328	-12.29169273376465	1.275055408477783	10.22222232818604	6.352499961853027	6.709489822387695	16.61467170715332	8.084141731262207	1.01474142074585	9.962491989135742	5.93700647354126	0.7020151019096375	17.79769396970569	5.330864356482716	641.3484589881596	537.7114807679998	103.63697822016	1229.079071963286	-133.2522185113002	26.20375241614212	-12.22587251361909	0.8384076912203619	0.04085727820642645	344.8604295707981	16.80573623180001	0.1006687148499852	0.2767681760726419	0.7012388232813861	0.665876585811205	602.2374314879997	0.06098249235971432	92.70369568008965	89.60147244078637	47.31719253410203	0.5195604395604395	0.6807246807246807	0.654054054054054	2.466355327108301	18.01771228223002	9.902875629068975	7.305400030641585	0.9771243217726914	1932.581524384945	160.4147567785012
"3-13C"	5.677781105041504	"3-13c"	1	999.9	999.9	56	0	9.404760360717773	19.02231597900391	0.9947307109832764	0.4036221504211426	3.686831951141357	0	0	0	12.79073238372803	0	2	1	3	3.315085172653198	0.6463057398796082	4	1	1	3.49800443649292	-9.575279235839844	1.282091617584229	8.792243957519531	4.646399974822998	4.980457305908203	17.0622673034668	9.28885555267334	1.274238705635071	9.789841651916504	6.142832279205322	0.8762459754943848	14.33351109203707	4.715667752476761	610.0632324863998	459.6769013759999	150.3863311104	943.0053922227148	-158.1241073137109	25.6453219787182	-15.80447322777763	0.7534905840867038	0.04203715387697933	280.4319763527745	15.64526802449134	0.1121665969687772	0.2795148631306975	0.8194445492469381	8.685193261082599	571.6852458239998	0.06290821117998707	90.83487811671426	86.28955112444741	47.53398964788297	0.5648193963384464	0.6762545899632803	0.6780515117581187	2.294042485841412	17.10900370668917	9.399793547660725	7.458015190339386	1.014155253568648	1602.397487269557	161.270051872953
"3-13D"	4.823908805847168	"3-13d"	1	999.9	999.9	57	0	10.58193206787109	19.10550689697266	0.9796844720840454	0.4140387773513794	3.709042549133301	0	0	0	13.01073265075684	0	2	1	3	3.422775030136108	0.6620550751686096	4	1	1	3.954204559326172	-9.372537612915039	1.305494666099548	9.467455863952637	5.093425750732422	5.498300552368164	17.76937484741211	9.530438423156738	1.274238705635071	10.28984069824219	6.379395008087158	0.8762459754943848	14.78120111052535	4.642593198628438	631.3336036761599	478.6137121919999	152.71989148416	1007.220691522909	-168.6721451681061	25.6119661272534	-16.08272591301111	0.7580995362912805	0.04056803879615912	302.1649196869997	16.16969487235063	0.1093416282523943	0.266101409892221	0.7802295570679006	8.439475740686335	592.482637824	0.06153793434396127	89.70911966702555	83.60577546564434	52.39164139762681	0.5817721518987342	0.6518987341772152	0.6476190476190476	1.906080660592346	15.63502961928036	9.86245325590952	8.202711429022902	1.006548412655677	1570.86641041038	219.2496544098757
"3-13E_E2020"	8.244125366210938	"3-13e_E2020"	1	999.9	999.9	58	3.260688781738281	7.802895069122314	14.60172080993652	0.7769096493721008	0.2870510816574097	4.717992782592773	0	0	0	12.94214248657227	10.77915573120117	2	1	5	3.753434181213379	0.715222179889679	6	3	1	3.009005546569824	-16.92074012756348	1.303787231445312	9.871281623840332	5.023781299591064	5.904119968414307	19.50986099243164	10.51956939697266	1.607571959495544	10.34193515777588	6.439030647277832	0.994097113609314	25.52598779443399	5.257846852119314	666.1228175078397	513.4035392639998	152.71927824384	1284.752353275181	-229.4488151635937	28.8622389929478	-27.8558981857799	0.7707340534960094	0.04332870490899843	341.9898120930324	19.22579595756702	0.09195269776078333	0.2307154621669863	0.5780345140220274	4.153006065529609	584.4057098879998	0.1226757370743846	102.9357335439295	90.52018142685804	50.44014184653142	0.5730263157894737	0.5415204678362573	0.600925925925926	2.140110702029706	18.91400019213958	9.497476061344333	8.837860664965286	1.050873703104658	2292.148897899709	179.0414254678719
"3-13G"	8.193819999694824	"3-13g"	1	999.9	999.9	59	1.682083129882812	7.99778413772583	16.67472267150879	0.872649073600769	0.3488101959228516	4.375708103179932	0	0	0	12.72954559326172	5.306456565856934	2	1	4	3.671405553817749	0.7101467847824097	5	2	1	3.025404930114746	-13.43438625335693	1.278423428535461	9	4.716269016265869	5.184974670410156	17.93251037597656	9.745416641235352	1.478362798690796	9.812895774841309	6.142055034637451	0.9442873597145081	17.56352999691621	5.135519284435458	627.67943529984	473.4006668159999	154.27876848384	1052.416585506842	-188.6982235186758	26.7726732796422	-23.22594605980161	0.7542077057054741	0.0426534179295726	297.1438632176345	16.80465644563293	0.103506165640781	0.285652703749248	0.6330766455489729	5.99889130471348	562.2041483519999	0.104313258114889	93.3557785073627	93.93146540671779	44.12648848064711	0.599234693877551	0.5654959658281917	0.6476744186046511	2.43802953378122	19.48909213414016	7.993788370526377	8.522950731557854	1.036899789985506	1983.591778980009	139.6656755683343
"3-13H"	7.92081880569458	"3-13h"	1	999.9	999.9	60	1.693106532096863	7.92603874206543	16.64573860168457	0.8386611938476562	0.3314464092254639	4.313488006591797	0	0	0	12.78332901000977	5.458788871765137	2	1	4	3.62351655960083	0.7008838057518005	5	2	1	3.025404930114746	-13.43438625335693	1.294143319129944	9	4.543210029602051	5.184974670410156	17.93251037597656	9.779844284057617	1.410321474075317	9.818879127502441	6.166809558868408	0.9214977622032166	14.58795267451475	4.928427445627946	624.2549505561598	475.2245541119999	149.03039644416	1058.073602965748	-182.7814357449658	26.98042200174729	-21.42614898535838	0.7612667768010714	0.04322019709689119	296.6612805302596	16.84266200268508	0.1033494170157997	0.2846198443193559	0.6847944145032475	4.330420835234818	564.4844472959998	0.09574694314704175	95.60615158893341	85.63568659054117	49.6841462205012	0.5438202247191011	0.5493133583021224	0.5679999999999999	2.009837691298758	17.70100012162665	9.931907746899272	8.807178907162527	1.036838439633362	1781.920854947364	173.5249425044345
"3-13I"	7.070580959320068	"3-13i"	1	999.9	999.9	61	3.232827186584473	7.766057014465332	14.6933422088623	0.7429221868515015	0.2405667304992676	4.527670860290527	0	0	0	13.08305168151855	10.88496112823486	2	1	5	3.708966016769409	0.7067487239837646	6	3	1	3.009005546569824	-16.92074012756348	1.318635106086731	9.871281623840332	4.854926586151123	5.904119968414307	19.50986289978027	10.49825859069824	1.552016496658325	10.34791946411133	6.442482948303223	0.976533830165863	24.96417551759489	5.267216544425567	660.4063822540799	517.1561176319999	143.25026462208	1314.952532295691	-220.9865515184311	29.36422385819912	-23.21849562965437	0.7830877040692091	0.04446387050042431	341.5332007059144	19.39232084589222	0.09049750994000856	0.2246877467708132	0.6150128531385947	2.985229032784169	594.8943813119998	0.09919952729480951	100.9604631600799	97.00333005779511	46.98587501119314	0.588613406795225	0.5629017447199265	0.6110537190082644	2.24112521234072	19.60621013192732	8.748377834476198	8.789423607517065	1.046820282058331	2247.469379320476	158.2692831759195
"3-13J"	7.602059841156006	"3-13j"	1	999.9	999.9	62	3.279637813568115	7.745427131652832	14.57524013519287	0.7429221868515015	0.2579307556152344	4.697254180908203	0	0	0	13.02926826477051	10.84371757507324	2	1	5	3.780394554138184	0.7203595042228699	6	3	1	3.009005546569824	-17.11165237426758	1.316774845123291	9.871281623840332	5.023781299591064	5.904119968414307	19.50986289978027	10.41256713867188	1.620057821273804	10.3419361114502	6.423557281494141	0.9935441613197327	20.57617727531964	5.36713663529222	665.2864381363198	514.6212234239997	150.66521471232	1281.145564007106	-224.414673494687	29.02601086388465	-26.00657864287679	0.7735333142602733	0.04362934399383789	342.370520721108	19.31061138093994	0.09243027702915763	0.2344970532630734	0.6124440685609143	4.82408777041815	589.8725965439999	0.113355447021554	102.2942431676928	92.65283226112304	45.04559163578768	0.6264684727883002	0.5489690721649485	0.6067653276955602	2.27341793787307	19.2670679047401	8.474934407689988	8.759820232609499	1.052244993729787	2269.611200453875	172.5619481947013
"3-13K"	7.443696975708008	"3-13k"	1	999.9	999.9	63	3.304621696472168	7.673683166503906	14.51116561889648	0.7089343070983887	0.2405667304992676	4.693274974822998	0	0	0	13.08305168151855	10.95894145965576	2	1	5	3.708966016769409	0.7067487239837646	6	3	1	3.009005546569824	-17.11165237426758	1.329778671264648	9.871281623840332	4.854926586151123	5.904119968414307	19.50986289978027	10.52064800262451	1.552016496658325	10.34791946411133	6.466311931610107	0.9707545638084412	17.87327532742246	5.20760334397323	667.7242996300798	522.981146688	144.74315294208	1301.273178972055	-215.4044026831572	29.51585358024203	-24.35680078986844	0.7832291665553167	0.04420365350878178	349.2072198919808	19.7084526598511	0.09247888681621121	0.2345641666596426	0.5970542048056504	3.820162508137047	597.1947864959999	0.1056266982842371	102.8907319152659	87.98602045122101	52.49635931063225	0.5423868312757202	0.5587654320987654	0.5592592592592592	2.020929286186934	17.83888192914741	10.6340693665313	8.827068839605765	1.051818489326789	2087.110072539605	212.7485410115549
"3-13L"	7.698969841003418	"3-13l"	1	999.9	999.9	64	3.29685640335083	7.710519790649414	14.50787925720215	0.7429218888282776	0.2870510816574097	4.724708080291748	0	0	0	12.94214248657227	10.95932006835938	2	1	5	3.708966255187988	0.7067487835884094	6	3	1	3.009005546569824	-16.92074012756348	1.317128896713257	9.871281623840332	4.854926586151123	5.904119968414307	19.50986099243164	10.55960941314697	1.546404242515564	10.3479175567627	6.462265968322754	0.9725288152694702	20.44166567424599	5.172918870138518	661.3699637529598	511.4529826559998	149.91698109696	1280.102247713257	-225.3062978293942	28.93585853941195	-25.43404517860531	0.7733235718080506	0.04375139502135041	338.2596406005418	19.13730771337165	0.09193610375332061	0.2306458033955025	0.5779302005078732	2.965537263623592	588.010256064	0.1109208335871175	101.5524439417865	95.04386918323858	49.14944300899012	0.5268686868686868	0.5516528925619835	0.5709090909090909	2.238908522262613	19.64026208399054	9.813879305600215	8.772248570541116	1.046772349758085	2147.510588110313	179.3438100172382
"3-13N"	5.481485843658447	"3-13n"	1	999.9	999.9	65	3.26004958152771	6.466590881347656	14.5531120300293	0.6078712344169617	0.2939466238021851	4.701029300689697	0	0	0	13.03314971923828	10.78911209106445	2	1	5	3.73600697517395	0.7171590924263	5	3	1	2.552805185317993	-17.12348175048828	1.374161839485168	9.212018013000488	4.45184326171875	5.390915393829346	18.80275344848633	10.31526374816895	1.539530515670776	9.858771324157715	6.2547926902771	0.9301531314849854	21.4538806646553	4.996657798220451	637.1089100006401	491.6483362559999	145.46057374464	1205.187150539083	-211.1097617194273	28.32291370278001	-25.68709022116505	0.7716864864682333	0.04445537216353097	313.2335356156883	18.04478067722037	0.0938696330430248	0.2388392168037817	0.6379294952881455	4.555145179657817	562.3823399039999	0.1172901036599298	110.4443447639517	73.18693938800921	43.38838140943638	0.6462962962962963	0.6179738562091504	0.6893382352941176	2.715005631075871	17.93152016881271	9.53003963449714	6.604597781886373	1.061748504518261	1939.957759575803	168.2223375225379
"3-13O"	7.522879123687744	"3-13o"	1	999.9	999.9	66	3.261857509613037	9.16995906829834	14.64364337921143	0.8811255693435669	0.2852699756622314	4.734396934509277	0	0	0	12.89200592041016	10.77434539794922	2	1	5	3.581444978713989	0.6776106953620911	7	3	1	3.465202331542969	-16.71799850463867	1.243886828422546	10.54338836669922	5.437518119812012	6.434451580047607	20.21697044372559	10.82919502258301	1.607572078704834	10.84193801879883	6.744554042816162	0.994097113609314	25.43631801680817	5.471736437782861	718.6937286143998	579.4404739199998	139.2532546944	1480.756251462311	-216.6075007686606	30.8577292026344	-22.24162843461221	0.80624117179529	0.04293585427846481	416.4402347116596	22.17725645721477	0.0900430695343889	0.2228437821261838	0	3.056237307632256	660.8348060159998	0.08050567341104907	115.5509423835646	89.19767940053217	51.95093741154193	0.5916346736714487	0.5337105139085337	0.641885325558795	2.413147853382459	20.08241163389107	9.725322425918003	8.322080889383535	1.023675214336391	2565.448825925108	201.4717188161179
"3-15A"	6.318758964538574	"3-15a"	1	999.9	999.9	67	3.257088184356689	7.788864612579346	14.64089012145996	0.8644769191741943	0.2730203866958618	4.72258186340332	0	0	0	12.93401718139648	10.77424907684326	2	1	5	3.753434181213379	0.715222179889679	6	3	1	3.009004831314087	-16.92074012756348	1.30221152305603	9.871281623840332	5.023781299591064	5.904119968414307	19.50986099243164	10.51956939697266	1.607571959495544	10.34193515777588	6.426507949829102	0.994097113609314	14.31518292728172	5.213625815569308	662.6538074956798	506.3661039359999	156.28770355968	1276.790502030423	-237.7881470542202	27.9008037460156	-28.28509316926061	0.7641487881125639	0.04210464563911452	335.5454267599435	18.48857383448696	0.09117810756299362	0.2278259893221968	0.2788371597292601	4.198636667630861	583.7361720959999	0.11909331012211	102.4674034218281	90.3673586946321	50.55289584033138	0.5580357142857143	0.5361111111111111	0.5900226757369614	2.143119563057774	19.00647551785888	9.661001418142007	8.868602501458529	1.055696553747143	2245.062270145242	179.8207455246772
"3-16A"	8	"3-16a"	1	999.9	999.9	68	5.466910362243652	7.803918838500977	12.5662841796875	0.7707442045211792	0.2876296043395996	6.156727313995361	0	0	0	12.97961902618408	10.79589080810547	2	1	6	3.823498487472534	0.7234072685241699	6	3	1	3.495206356048584	-17.09800338745117	1.307271003723145	10.07999992370605	5.086804389953613	6.138586521148682	20.38010406494141	11.05335903167725	1.805816650390625	10.75860214233398	6.84378719329834	1.122645497322083	24.62600225684579	5.485331607723788	690.6774525235198	534.2026905599998	156.47476196352	1348.460708195069	-238.506530854052	28.06221296186307	-28.15285151178146	0.7734474154443437	0.04062998272106973	368.9617534471909	19.38193776067208	0.09115762095052993	0.2274116355927282	0.5575490168176883	4.191000485441585	608.2730734079998	0.1193094965159788	114.0983755869579	93.73791149474209	45.99477567450453	0.5879591836734694	0.6173684210526316	0.6240601503759399	2.632996183065939	19.99449988376566	9.705585447421399	7.593820307207385	1.045466295880939	2604.563997907511	173.9182068564106
"3-16B"	8.698969841003418	"3-16b"	1	999.9	999.9	69	5.422882080078125	7.798216819763184	12.71027946472168	0.7717112898826599	0.2874910831451416	6.072689056396484	0	0	0	12.97404289245605	10.79383850097656	2	1	6	3.90936803817749	0.7396538257598877	6	3	1	3.495206356048584	-16.83890533447266	1.299943804740906	10.07999992370605	5.257777690887451	6.138586521148682	20.38010406494141	10.83982372283936	1.896246910095215	10.75261974334717	6.678690433502197	1.160763621330261	25.18990675709416	5.391491733818987	702.5093313638398	549.5485269119998	152.96080445184	1387.401859322716	-233.2072836412416	28.71765758225189	-27.56709867952029	0.7822650922587968	0.04087868488024197	386.0629681929321	20.17442242644348	0.09114415329656606	0.2273561499440441	0.6039221980572409	4.189977932747814	620.4524282879999	0.116805427931521	107.8049954494352	97.65110006307781	55.18245423709175	0.6067189249720045	0.5329752953813104	0.606600086843248	2.014055887369411	18.9173992908746	9.392688360591075	9.685200828402696	1.042349186940836	2464.708806117318	211.2870454621493
"3-16C"	7.397940158843994	"3-16c"	1	999.9	999.9	70	5.398798942565918	7.796948432922363	12.76960945129395	0.7724834084510803	0.2873934507369995	6.045769691467285	0	0	0	12.96962451934814	10.79214096069336	2	1	6	3.797467470169067	0.7184821963310242	6	3	1	3.495206356048584	-16.83890533447266	1.292981505393982	10.07999992370605	5.257777690887451	6.138586521148682	20.38010406494141	10.93025398254395	1.896246910095215	10.75261974334717	6.716808795928955	1.160763621330261	25.1143009471133	5.50949313333659	698.0878384972799	545.8007237759999	152.28711472128	1377.945886144792	-232.1817838109044	28.60134495217631	-27.93964291060726	0.7818510704195953	0.0409709829836661	381.0168475110387	19.96625107577984	0.09114376899060586	0.2273545618434058	0.6194047709144315	4.28738933205921	614.3609915519999	0.1199374094892017	105.53364012936	100.3004849811835	53.66663426237729	0.5892189218921893	0.5915265945199171	0.7074935400516796	2.361197707668735	20.00923825427511	8.951249814510508	8.474190106694067	1.040491521718657	2551.35531653409	202.0865858261441
"3-16D"	6.79587984085083	"3-16d"	1	999.9	999.9	71	3.194447755813599	6.384799957275391	10.76146697998047	0.5371625423431396	0.2135555744171143	4.083827972412109	0	0	-0.2967417240142822	35.50429916381836	10.74120330810547	2	1	6	3.857422828674316	0.7153552770614624	6	5	1	2.903405427932739	-5.800750732421875	1.301414966583252	10.95052051544189	5.566864013671875	6.455881595611572	21.95745468139648	11.58841609954834	2.039530515670776	10.84735774993896	6.770845413208008	1.080125451087952	13.35694706822842	5.452831952683568	698.36559614976	481.5399240959999	216.82567205376	1558.200887471196	-484.7941407708257	30.0831371222391	-58.94244935363344	0.6895241213926249	0.04307648785692469	336.2909161612132	21.00902799042749	0.1765580067456296	0.1924584235984912	0.7723289603705582	8.41344131487636	536.2080366719998	0.2321958017000974	116.5612545459253	98.82029903655284	47.75959581077779	0.6070544554455446	0.6422949987306423	0.6581196581196581	2.64588389520498	20.17628496437892	9.51667764843932	7.62553678222371	1.112855235781696	3042.578422921316	203.6999036795635
"3-16F"	7	"3-16f"	1	999.9	999.9	72	3.20759391784668	6.948342323303223	10.64148330688477	0.611758291721344	0.2329717874526978	4.395656108856201	0	0	-0.3641970157623291	34.57689666748047	10.74893093109131	2	1	6	3.897587299346924	0.7228037714958191	6	5	1	2.903405427932739	-5.73256778717041	1.266456484794617	10.95052051544189	5.7421875	6.455881595611572	21.95745468139648	11.6290454864502	2.107571840286255	10.84137535095215	6.743364810943604	1.105900406837463	18.4434638064358	5.446801507950967	706.4675488147197	481.93809048	224.52945833472	1538.949156852448	-492.4493941501251	29.84267800601515	-63.83617536267744	0.6821800821404671	0.04224210730709979	340.4736214618522	21.08288358097647	0.1787761141047999	0.1962036702026256	0.664727003646388	8.703301941961382	531.2958309119998	0.247954372704897	104.8727185873695	109.6451745259104	53.55194462416088	0.5838779956427015	0.6418148654810761	0.7136950904392765	2.393744982828354	20.22221931876651	8.882017030637806	8.447942226023063	1.103584130774985	3115.469717734867	247.6733457434592
"3-16G"	8.050609588623047	"3-16g"	1	999.9	999.9	73	3.284251928329468	15.72563171386719	3.885335922241211	1.828736782073975	0.3129030466079712	3.375194549560547	0	0	0	12.96364402770996	10.8060998916626	3	1	4	3.4582679271698	0.6742205619812012	6	3	1	3.614302635192871	-14.47071361541748	1.26700758934021	9.871281623840332	5.023781299591064	6.492306232452393	19.50986099243164	10.51956939697266	1.607571959495544	11.3024435043335	7.444177150726318	1.08037006855011	25.9794654266602	5.519872302097473	685.3646299315197	577.6781619839998	107.68646794752	1418.346312152491	-156.7111049230936	25.7126783006077	-25.38536091143342	0.84287711497706	0.03751678621521052	395.9201797076845	17.62256024804421	0.0936340367530757	0.2381935612247026	0.3022559920485051	4.389702084151887	605.8485121919998	0.1160201654226964	114.6954235034045	89.14283317363871	46.39581410627462	0.6163720538720538	0.580050505050505	0.6265625	2.512978358893034	19.65190636077648	9.468876746794702	7.820165379153178	1.017166009137513	2487.942235409942	168.4821054022162
"3-9"	6.823908805847168	"3-9"	1	999.9	999.9	74	0	8.213301658630371	18.97924995422363	0.9683882594108582	0.3932055234909058	3.682080745697021	0	0	0	12.57073211669922	0	2	1	3	3.267894268035889	0.6423426270484924	4	1	1	3.041804313659668	-9.778024673461914	1.27384614944458	8.13148307800293	4.233236312866211	4.482282161712646	16.35515975952148	8.986105918884277	1.274238705635071	9.289840698242188	5.847008228302002	0.8762459754943848	13.59597933431163	4.656441659241493	590.09273976576	436.7407080959999	153.35203166976	874.3067902181079	-153.6418400098324	25.26227395972703	-17.71849196440461	0.7401221514254965	0.04281068424897923	257.7175210076066	14.90708445360853	0.1149436176110559	0.293329489219075	0.8202036981692059	11.18876896975826	544.8130047359999	0.07673325221343003	85.55370009637709	89.30255075957911	43.1346333760561	0.5769532270708126	0.6771141336487285	0.6835985312117503	2.350028883027604	17.60506335908617	8.42287969734374	7.491424248541619	1.019649513955396	1524.884287486859	124.0599610167488
"1-11"	4.568635940551758	"1-11"	2	0.166667	0.5678879999999999	75	0	4.188054084777832	14.15073776245117	-0.1426113843917847	-0.7392441034317017	1.523878216743469	0	1.313184022903442	-0.549480676651001	47.32057952880859	0	1	2	4	3.689891576766968	0.6981288194656372	3	4	1	1.414901971817017	0.5446362495422363	1.398926377296448	8.788534164428711	4.302212238311768	4.450435161590576	18.96589088439941	10.33055019378662	1.843091726303101	9.081843376159668	5.436713218688965	0.8357051014900208	26.32806173952565	4.732395285105479	599.4174182303999	364.2594093599999	235.1580088704	1106.023095411195	-478.8666218856092	26.52123657630129	-58.3876110462438	0.6076890632163586	0.04424502153206907	218.3434347247016	15.89729115684417	0.1880224585037879	0.2113198299253	0.6168589826901527	9.373832223752157	430.1202259199999	0.2824362241761328	92.13840733702671	83.9641584346893	42.17611737004584	0.6541208791208791	0.5808094344679711	0.6713414634146342	2.301108787598322	18.00362341180513	7.823890599538146	8.029719179094437	1.148321493222706	1904.955612964797	135.1432500919281
"1-17"	8.055517196655273	"1-17"	2	0.070588	0.466497	76	0	7.07429313659668	15.57476043701172	0.5823196768760681	-0.3781696557998657	2.833527565002441	0	1.396137833595276	0	25.03936386108398	0	1	2	4	3.411751985549927	0.6501141786575317	5	2	3	1.740705013275146	-19.95171737670898	1.249256491661072	9.212018013000488	4.775510311126709	4.94492769241333	18.80275344848633	10.18464946746826	1.694196224212646	9.748042106628418	5.864926338195801	0.9096586108207703	22.31904113186749	5.241485872221087	642.1404186489599	458.9261846399999	183.21423400896	1254.381142139268	-317.5645171107855	33.900772166291	-28.58367990701721	0.714681978134259	0.05279339406420949	294.6950523336994	21.76905603138511	0.09552878658726748	0.2300315131672735	0.5768176394815993	3.119348753104155	542.389448832	0.1553413660314864	101.252438195406	84.20521453174361	45.23148162678947	0.6179883945841392	0.6285460992907801	0.7190656565656566	2.604671172412234	18.68002173791315	8.77097338760472	7.171738964889468	1.072110166817309	2122.737340899156	166.1916848808482
"1-21"	8.657576560974121	"1-21"	2	0.201835	0.451581	77	0	7.157086849212646	25.02640342712402	0.5214455723762512	-0.8024587631225586	3.471938610076904	2.879800319671631	1.36063551902771	0	38.62473297119141	0	1	3	5	3.467585802078247	0.6083014607429504	9	3	2	3.278907299041748	-19.04805755615234	1.105390071868896	13.37520694732666	7.158566474914551	7.233768939971924	24.90720748901367	13.52276611328125	2.012014150619507	12.78128147125244	7.398954391479492	1.065649032592773	32.21155529342679	7.149351454459115	824.419174656	560.7333768959999	263.68579776	1852.184272072012	-607.3069055988261	37.1277854509159	-36.01598222077516	0.6801556709667427	0.04503508238561769	462.2793477826719	30.60885823824913	0.07903249754388704	0.1510808166898276	0.4772104860136087	0.3965294768673904	698.808204864	0.1523629891849772	127.9480766251581	114.5684157414931	49.98585077570045	0.5475470430107527	0.6256366723259762	0.7132675438596491	3.3344000059257	24.71042438405622	9.456536859082165	7.410755860167437	1.080368973571464	5069.485128342911	231.9628070494053
