Name	TestTria	Potency	ISIZ	IAC	AAC	ZM1	ZM1V	ZM2	ZM2V	Qindex	SNar	HNar	GNar	Xt	Dz	Ram	Pol	LPRS	VDA	MSD	SMTI	SMTIV	GMTI	GMTIV	Xu	SPI	W	WA	RDSUM	Har	QW	TI1	TI2	HyDp	RHyDp	VAR82	ww	Rww	D_D	Wap	WhetZ	Whetm	Whetv	Whete	Whetp	J	JhetZ	Jhetm	Jhetv	Jhete	Jhetp	X0	X1	X2	X3	X4	X5	X0A	X1A	X2A	X3A	X4A	X5A	X0v	X1v	X2v	X3v	X4v	X5v	X0Av	X1Av	X2Av	X3Av	X4Av	X5Av	X0sol	X1sol	X2sol	X3sol	X4sol	X5sol	XMOD	RDCHI	RDSQ	S0K	S1K	S2K	S3K	PHI	BLI	PW2	PW3	PW4	PW5	PJI2	CSI	ECC	AECC	DECC	MDDD	UNIP	CENT	VAR	BAC	Lop	ICR	IDE	IDM	IDDE	IDDM	IDET	IDMT	IVDE	IVDM	HVcpx	HDcpx	Uindex	Vindex	Xindex	Yindex	IC0	TIC0	SIC0	CIC0	BIC0	IC1	TIC1	SIC1	CIC1	BIC1	IC2	TIC2	SIC2	CIC2	BIC2	IC3	TIC3	SIC3	CIC3	BIC3	IC4	TIC4	SIC4	CIC4	BIC4	IC5	TIC5	SIC5	CIC5	BIC5	LP1	STN	Eig1Z	Eig1m	Eig1v	Eig1e	Eig1p	SEigZ	SEigm	SEigv	SEige	SEigp	AEigZ	AEigm	AEigv	AEige	AEigp	VEA1	VEA2	VRA1	VRA2	VED1	VED2	VRD1	VRD2	VEZ1	VEZ2	VRZ1	VRZ2	VEm1	VEm2	VRm1	VRm2	VEv1	VEv2	VRv1	VRv2	VEe1	VEe2	VRe1	VRe2	VEp1	VEp2	VRp1	VRp2	NGS	MPC03	MPC04	MPC05	MPC06	MPC07	MPC08	MPC09	MPC10	piPC03	piPC04	piPC05	piPC06	piPC07	piPC08	piPC09	piPC10	TPC	piID	PCR	PCD	CID	BID	D_Dr03	D_Dr04	D_Dr05	D_Dr06	D_Dr07	D_Dr08	D_Dr09	D_Dr10	D_Dr11	D_Dr12	T_N__N_	T_N__O_	T_N__S_	T_N__P_	T_N__F_	T_N__Cl_	T_N__Br_	T_N__I_	T_O__O_	T_O__S_	T_O__P_	T_O__F_	T_O__Cl_	T_O__Br_	T_O__I_	T_S__S_	T_S__P_	T_S__F_	T_S__Cl_	T_S__Br_	T_S__I_	T_P__P_	T_P__F_	T_P__Cl_	T_P__Br_	T_P__I_	T_F__F_	T_F__Cl_	T_F__Br_	T_F__I_	T_Cl__Cl_	T_Cl__Br_	T_Cl__I_	T_Br__Br_	T_Br__I_	T_I__I_	_OBSTAT_
4-6-dinitro-2-methylphenol	1	1.721	86.439	37.668	1.883	68	302	78	264	9	7.978	1.556	1.768	0.019	34	6	21	51.679	40.857	0.257	1124	2916	960	5887	13.702	126.645	286	3.143	38.85	23.083	236	0	1.74	345.5	13.51	464	1590	14.576	61	730	196.274	196.31	325.48	196.577	363.518	2.661	3.85	3.85	2.511	3.845	2.283	10.878	6.43	6.22	4.621	3.198	2.522	0.777	0.459	0.311	0.193	0.118	0.079	7.129	3.556	2.645	1.673	0.987	0.591	0.509	0.254	0.132	0.07	0.037	0.018	10.878	6.43	6.22	4.621	3.198	2.522	42.957	2.377	83.489	46.85	10.406	3.595	1.994	2.672	0.762	0.6	0.345	0.16	0.093	0.5	134	71	5.071	0.663	7.265	30	152	22	41	1.197	1.577	2.496	6.342	3.093	3.781	227.127	1813.887	1.842	4.528	2.443	1.518	27.594	0.524	0.749	1.652	1.883	37.668	0.436	2.439	0.406	3.041	60.829	0.704	1.28	0.655	3.484	69.684	0.806	0.838	0.75	3.684	73.684	0.852	0.638	0.793	3.884	77.684	0.899	0.438	0.836	3.884	77.684	0.899	0.438	0.836	2.38	1.792	29.037	29.042	49.409	29.082	55.652	1.536	1.532	-5.644	1.523	-7.173	0	0	0	0	0	3.39	0.242	56.211	4.015	3.685	0.263	58.371	4.169	3.689	0.263	58.068	4.148	3.689	0.263	58.069	4.148	3.633	0.26	61.867	4.419	3.689	0.263	58.077	4.148	3.621	0.259	62.59	4.471	20	24	27	32	27	18	6	0	0	59.25	95.625	160.313	177.188	167.063	68.344	0	0	182	796.781	4.378	6.932	26.933	14.396	0	0	0	46.629	0	0	0	0	0	0	4	28	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-acetamidophenol	1	-0.82	86.439	31.909	1.595	50	162	53	146	6	6.762	1.692	1.849	0.034	24.5	3	11	37.263	30.182	0.328	679	1385	589	2237	11.226	19.261	166	3.018	25.652	16.586	134.667	0	2.349	204	9.457	262	864	9.592	37.981	409	121.821	121.836	170.131	121.979	182.118	2.171	2.967	2.966	2.186	2.963	2.051	8.268	5.182	4.755	2.94	2.231	1.746	0.752	0.471	0.34	0.21	0.139	0.097	6.165	3.249	2.228	1.188	0.748	0.454	0.56	0.295	0.159	0.085	0.047	0.025	8.268	5.182	4.755	2.94	2.231	1.746	32.652	2.272	53.686	29.65	7.92	3.28	2.495	2.362	0.886	0.565	0.273	0.137	0.081	0.75	115	60	5.455	1.041	5.14	22	90	18	12	1.455	1.981	2.587	5.569	2.664	3.431	142.3	924.463	1.936	3.944	2.548	1.42	19.301	0.466	0.692	1.351	1.595	31.909	0.369	2.726	0.348	2.939	58.787	0.68	1.383	0.641	3.484	69.684	0.806	0.838	0.76	3.684	73.684	0.852	0.638	0.804	3.684	73.684	0.852	0.638	0.804	3.684	73.684	0.852	0.638	0.804	2.22	1.792	23.085	23.087	32.36	23.114	34.663	0.643	0.642	-2.345	0.637	-2.989	0	0	0	0	0	3.096	0.281	39.744	3.613	3.267	0.297	39.568	3.597	3.262	0.297	39.68	3.607	3.262	0.297	39.681	3.607	3.248	0.295	40.333	3.667	3.262	0.297	39.681	3.607	3.246	0.295	40.402	3.673	14	14	16	18	12	10	4	0	0	35.25	57.375	92.813	67.5	65.813	45.563	0	0	110	415.813	3.78	3.448	21.393	11.414	0	0	0	35.181	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-acetylbenzonitrile	1	-0.37	75.059	26.878	1.493	50	162	55	146	6	6.762	1.692	1.849	0.034	23.5	3	13	36.976	29.455	0.32	659	1365	565	2213	11.128	18.894	162	2.945	25.919	16.729	127.667	0	1.951	195	9.557	258	822	9.471	37.505	407	110.607	110.611	118.563	110.623	120.306	2.243	3.283	3.283	3.113	3.283	3.078	8.268	5.236	4.433	3.412	2.263	1.559	0.752	0.476	0.317	0.213	0.141	0.087	6.165	3.249	2.245	1.421	0.779	0.459	0.56	0.295	0.16	0.089	0.049	0.026	8.268	5.236	4.433	3.412	2.263	1.559	32.349	2.245	54.524	31.415	7.496	2.984	1.654	2.034	0.886	0.564	0.322	0.139	0.071	0.75	113	59	5.364	1.124	5.669	23	71	19	14	1.273	1.936	2.541	5.574	2.914	3.428	139.757	902.971	1.677	4.266	2.504	1.422	19.271	0.487	0.714	1.432	1.493	26.878	0.358	2.677	0.324	2.433	43.798	0.584	1.737	0.527	3.239	58.304	0.777	0.931	0.702	3.461	62.304	0.83	0.709	0.75	3.461	62.304	0.83	0.709	0.75	3.461	62.304	0.83	0.709	0.75	2.251	1.792	20.984	20.985	22.405	20.987	22.725	0.393	0.392	-1.392	0.389	-1.795	0	0	0	0	0	3.095	0.281	39.103	3.555	3.261	0.296	39.929	3.63	3.259	0.296	39.922	3.629	3.259	0.296	39.922	3.629	3.255	0.296	40.277	3.662	3.259	0.296	39.922	3.629	3.253	0.296	40.347	3.668	14	16	16	18	16	10	0	0	0	54	81	131.625	174.656	205.031	0	0	0	112	705.313	6.297	6.69	21.405	11.429	0	0	0	34.705	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-aminophenol	1	-0.076	58.603	23.442	1.563	36	102	38	98	5	4.97	1.714	1.861	0.083	17.5	2	7	21.826	15.5	0.327	272	542	222	775	7.663	6.481	62	2.214	16.033	11.443	44.667	0	1.14	57.5	6.383	122	349	4.224	15.933	182	43.25	43.255	55.746	43.279	58.562	2.192	3.178	3.177	2.618	3.176	2.52	5.983	3.788	3.365	2.305	1.427	1.305	0.748	0.473	0.337	0.23	0.143	0.109	4.334	2.334	1.592	0.893	0.474	0.308	0.542	0.292	0.159	0.089	0.047	0.026	5.983	3.788	3.365	2.305	1.427	1.305	23.592	1.924	33.373	18.641	5.283	1.944	1.311	1.283	0.875	0.567	0.288	0.122	0.08	0.667	58	30	3.75	0.75	2.25	14	12	6	5	0.875	1.5	1.991	4.649	0.811	2.981	55.735	288.266	1.5	3.311	2.117	1.3	12.023	0.597	0.823	1.848	1.563	23.442	0.4	2.344	0.375	2.707	40.603	0.693	1.2	0.649	2.974	44.603	0.761	0.933	0.713	3.24	48.603	0.829	0.667	0.777	3.24	48.603	0.829	0.667	0.777	3.24	48.603	0.829	0.667	0.777	2.17	1.792	11.246	11.248	14.721	11.254	15.514	0.393	0.392	-1.392	0.389	-1.795	0	0	0	0	0	2.742	0.343	22.228	2.778	2.797	0.35	24.112	3.014	2.785	0.348	24.494	3.062	2.785	0.348	24.494	3.062	2.756	0.344	25.359	3.17	2.785	0.348	24.497	3.062	2.751	0.344	25.494	3.187	10	10	10	12	4	0	0	0	0	29.25	43.875	72.563	30.375	0	0	0	0	62	214.563	3.461	1.72	15.533	8.599	0	0	0	22.133	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-bromo-2-6-dimethylphenol	1	1.167	80.711	28.181	1.483	48	109.067	54	109.037	7	5.781	1.579	1.783	0.056	20.75	4	13	30.765	22	0.281	456	714.326	372	797.074	9.613	20.125	110	2.444	23.283	15.422	84	0	0.962	107.5	8.8	208	634	7.095	26.524	314	75.626	75.442	91.416	81.774	92.277	2.487	3.647	3.654	3.14	3.425	3.121	7.724	4.609	4.39	3.343	2.356	1.305	0.772	0.461	0.314	0.209	0.139	0.082	7.566	3.86	3.304	1.914	1.59	0.586	0.757	0.386	0.236	0.12	0.094	0.037	8.724	5.186	5.207	3.815	3.099	1.734	36.603	2.027	49.681	24.306	7.766	2.725	1.595	2.116	1.158	0.597	0.342	0.153	0.065	0.667	76	40	4	0.4	3.6	18	40	10	17	0.861	1.371	2.063	5.35	1.895	3.301	92.854	588.526	1.522	3.543	2.136	1.399	16.45	0.597	0.818	1.963	1.483	28.181	0.349	2.765	0.333	2.669	50.711	0.628	1.579	0.599	3.011	57.201	0.709	1.237	0.675	3.011	57.201	0.709	1.237	0.675	3.011	57.201	0.709	1.237	0.675	3.011	57.201	0.709	1.237	0.675	2.307	1.792	15.794	15.758	19.247	17.065	19.506	1.079	1.099	-0.676	0.395	-0.772	0	0	0	0	0	2.98	0.298	31.09	3.109	3.123	0.312	34.766	3.477	3.112	0.311	35.21	3.521	3.112	0.311	35.197	3.52	3.09	0.309	36.234	3.623	3.106	0.311	35.661	3.566	3.086	0.309	36.262	3.626	14	16	17	16	11	2	0	0	0	41.25	64.125	92.813	75.938	15.188	0	0	0	96	337.813	3.519	2.727	19.225	10.536	0	0	0	29.867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-bromo-3-5-dimethylphenol	1	1.268	80.711	28.181	1.483	48	109.067	54	109.037	7	5.781	1.579	1.783	0.056	20.75	4	13	30.765	22	0.281	456	723.808	372	816.037	9.613	20.125	110	2.444	23.283	15.422	84	0	0.962	107.5	8.8	208	634	7.095	26.524	314	75.626	75.442	91.416	81.774	92.277	2.487	3.655	3.663	3.147	3.424	3.13	7.724	4.609	4.39	3.343	2.356	1.305	0.772	0.461	0.314	0.209	0.139	0.082	7.566	3.86	3.187	2.672	1.152	0.603	0.757	0.386	0.228	0.167	0.068	0.038	8.724	5.186	5.057	4.482	2.628	1.769	36.603	2.027	49.681	24.306	7.766	2.725	1.595	2.116	1.158	0.597	0.342	0.153	0.065	0.667	76	40	4	0.4	3.6	18	40	10	17	0.861	1.371	2.063	5.35	1.895	3.301	92.854	588.526	1.522	3.543	2.136	1.399	16.45	0.597	0.818	1.963	1.483	28.181	0.349	2.765	0.333	2.669	50.711	0.628	1.579	0.599	3.011	57.201	0.709	1.237	0.675	3.011	57.201	0.709	1.237	0.675	3.011	57.201	0.709	1.237	0.675	3.011	57.201	0.709	1.237	0.675	2.307	1.792	15.852	15.819	19.327	17.057	19.609	1.079	1.099	-0.676	0.395	-0.772	0	0	0	0	0	2.98	0.298	31.09	3.109	3.123	0.312	34.766	3.477	3.107	0.311	35.246	3.525	3.107	0.311	35.235	3.524	3.086	0.309	36.24	3.624	3.106	0.311	35.658	3.566	3.082	0.308	36.271	3.627	14	16	17	16	11	2	0	0	0	41.25	64.125	92.813	75.938	15.188	0	0	0	96	337.813	3.519	2.727	19.225	10.536	0	0	0	29.867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-bromo-nitrobenzene	1	0.559	53.303	27.793	1.985	46	165.067	50	147.037	6	6.068	1.667	1.835	0.048	22.25	3	11	31.601	24	0.316	498	1063.364	420	1560.111	9.95	14.967	120	2.667	22.6	15.023	93.333	0	1.74	131	8.531	204	628	7.786	29.314	314	75.257	75.077	118.456	81.485	128.928	2.26	3.509	3.516	2.417	3.306	2.253	7.56	4.698	4.264	3.003	1.953	1.449	0.756	0.47	0.328	0.215	0.139	0.091	6.537	3.392	2.649	1.566	0.827	0.606	0.654	0.339	0.204	0.112	0.059	0.038	8.56	5.276	5.08	3.581	2.286	1.877	38.461	2.119	47.528	28.074	7.381	2.905	1.883	2.144	1.018	0.577	0.307	0.129	0.072	1	88	46	4.6	1	4	18	60	14	11	1.185	1.971	2.344	5.306	2.446	3.296	105.49	636.675	1.846	3.916	2.329	1.389	16.643	0.525	0.751	1.597	1.985	27.793	0.521	1.822	0.476	2.522	35.303	0.662	1.286	0.605	2.807	39.303	0.737	1	0.673	3.093	43.303	0.812	0.714	0.742	3.093	43.303	0.812	0.714	0.742	3.093	43.303	0.812	0.714	0.742	2.236	1.792	15.529	15.491	25.057	16.923	27.566	1.471	1.491	-2.068	0.784	-2.566	0	0	0	0	0	2.995	0.3	31.977	3.198	3.117	0.312	34.393	3.439	3.132	0.313	33.661	3.366	3.132	0.313	33.642	3.364	3.085	0.308	35.629	3.563	3.117	0.312	34.257	3.426	3.075	0.307	35.903	3.59	13	14	14	16	12	4	0	0	0	38.25	57.375	92.813	81	45.563	0	0	0	93	363.75	3.911	3.053	19.386	10.481	0	0	0	30.514	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-bromobenzonitrile	1	0.29	48.106	20.454	1.573	40	109.067	43	103.037	5	5.663	1.742	1.876	0.059	18.25	2	9	26.799	20	0.331	381	689.808	319	895.926	8.909	8	90	2.5	19.067	13.108	68	0	1.544	93.5	7.374	162	487	5.838	22.124	247	57.657	57.488	63.62	63.117	62.883	2.18	3.336	3.344	3.095	3.112	3.123	6.69	4.326	3.534	2.713	1.737	1.374	0.743	0.481	0.321	0.226	0.145	0.098	6.221	3.277	2.534	1.502	0.789	0.605	0.691	0.364	0.23	0.125	0.066	0.043	7.69	4.903	4.351	3.29	2.071	1.845	34.679	2.056	39.746	24.996	6.317	2.657	1.549	1.865	1.092	0.552	0.308	0.136	0.078	1	77	40	4.444	0.938	3.333	16	36	12	6	1.187	1.975	2.25	4.986	2.725	3.143	81.005	448.744	1.352	3.832	2.296	1.346	14.268	0.54	0.768	1.63	1.573	20.454	0.425	2.127	0.377	2.192	28.496	0.592	1.508	0.526	2.777	36.106	0.751	0.923	0.666	3.085	40.106	0.834	0.615	0.74	3.085	40.106	0.834	0.615	0.74	3.085	40.106	0.834	0.615	0.74	2.194	1.792	13.249	13.211	14.609	14.56	14.411	0.971	0.992	-0.162	0.287	-0.177	0	0	0	0	0	2.856	0.317	28.05	3.117	2.956	0.328	29.138	3.238	2.968	0.33	28.652	3.184	2.969	0.33	28.634	3.182	2.957	0.329	29.14	3.238	2.955	0.328	29.194	3.244	2.959	0.329	29.041	3.227	11	12	12	14	8	2	0	0	0	38.25	57.375	92.813	81	45.563	0	0	0	77	360.5	4.682	3.197	17.55	9.52	0	0	0	26.324	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-bromonitrobenzene	1	0.38	53.303	27.793	1.985	46	165.067	50	147.037	6	6.068	1.667	1.835	0.048	22.25	3	11	31.601	24	0.316	498	1063.364	420	1560.111	9.95	14.967	120	2.667	22.6	15.023	93.333	0	1.74	131	8.531	204	628	7.786	29.314	314	75.257	75.077	118.456	81.485	128.928	2.26	3.509	3.516	2.417	3.306	2.253	7.56	4.698	4.264	3.003	1.953	1.449	0.756	0.47	0.328	0.215	0.139	0.091	6.537	3.392	2.649	1.566	0.827	0.606	0.654	0.339	0.204	0.112	0.059	0.038	8.56	5.276	5.08	3.581	2.286	1.877	38.461	2.119	47.528	28.074	7.381	2.905	1.883	2.144	1.018	0.577	0.307	0.129	0.072	1	88	46	4.6	1	4	18	60	14	11	1.185	1.971	2.344	5.306	2.446	3.296	105.49	636.675	1.846	3.916	2.329	1.389	16.643	0.525	0.751	1.597	1.985	27.793	0.521	1.822	0.476	2.522	35.303	0.662	1.286	0.605	2.807	39.303	0.737	1	0.673	3.093	43.303	0.812	0.714	0.742	3.093	43.303	0.812	0.714	0.742	3.093	43.303	0.812	0.714	0.742	2.236	1.792	15.529	15.491	25.057	16.923	27.566	1.471	1.491	-2.068	0.784	-2.566	0	0	0	0	0	2.995	0.3	31.977	3.198	3.117	0.312	34.393	3.439	3.132	0.313	33.661	3.366	3.132	0.313	33.642	3.364	3.085	0.308	35.629	3.563	3.117	0.312	34.257	3.426	3.075	0.307	35.903	3.59	13	14	14	16	12	4	0	0	0	38.25	57.375	92.813	81	45.563	0	0	0	93	363.75	3.911	3.053	19.386	10.481	0	0	0	30.514	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-bromophenol	1	0.68	48.106	20.986	1.614	36	93.067	38	87.037	5	4.97	1.714	1.861	0.083	16.75	2	7	21.826	15.5	0.327	272	478.252	222	569.444	7.663	6.481	62	2.214	16.033	11.443	44.667	0	1.14	57.5	6.383	122	349	4.224	15.933	182	38.45	38.307	50.731	43.232	51.401	2.192	3.48	3.491	2.823	3.179	2.8	5.983	3.788	3.365	2.305	1.427	1.305	0.748	0.473	0.337	0.23	0.143	0.109	5.721	3.027	2.392	1.355	0.705	0.545	0.715	0.378	0.239	0.136	0.071	0.045	6.983	4.365	4.182	2.882	1.76	1.874	31.675	1.924	33.373	19.998	5.793	2.288	1.601	1.657	1.135	0.567	0.288	0.122	0.08	0.667	58	30	3.75	0.75	2.25	14	12	6	5	0.875	1.5	1.991	4.649	0.811	2.981	55.735	288.266	1.5	3.311	2.117	1.3	12.023	0.597	0.823	1.848	1.614	20.986	0.436	2.086	0.404	2.47	32.106	0.667	1.231	0.617	2.777	36.106	0.751	0.923	0.694	3.085	40.106	0.834	0.615	0.771	3.085	40.106	0.834	0.615	0.771	3.085	40.106	0.834	0.615	0.771	2.17	1.792	9.979	9.943	13.387	11.241	13.626	1.079	1.099	-0.676	0.395	-0.772	0	0	0	0	0	2.742	0.343	22.228	2.778	2.797	0.35	24.112	3.014	2.799	0.35	23.978	2.997	2.799	0.35	23.961	2.995	2.764	0.346	25.022	3.128	2.785	0.348	24.492	3.062	2.762	0.345	25.03	3.129	10	10	10	12	4	0	0	0	0	29.25	43.875	72.563	30.375	0	0	0	0	62	214.563	3.461	1.72	15.533	8.599	0	0	0	22.133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-butoxynitrobenzene	1	0.829	128.382	42.302	1.567	62	214	67	192	6	8.841	1.75	1.88	0.012	31.5	3	16	54.724	51.143	0.341	1422	2732	1280	4149	14.698	33.526	358	3.934	35.857	21.602	300.667	0	3.301	570.5	12.471	490	1843	14.879	69.3	804	269.179	269.246	428.225	269.448	466.195	2.094	2.814	2.814	1.802	2.812	1.663	10.389	6.736	5.521	4.05	2.827	2.043	0.742	0.481	0.325	0.213	0.141	0.089	8.103	4.61	2.953	1.814	0.998	0.612	0.579	0.329	0.174	0.095	0.05	0.027	10.389	6.736	5.521	4.05	2.827	2.043	43.225	2.663	74.868	38.514	10.832	5.476	3.578	4.237	0.988	0.546	0.295	0.135	0.074	1	208	108	7.714	1.429	10.449	38	184	40	17	1.965	2.503	3.073	6.248	3.182	3.769	279.606	2236.627	1.788	4.388	2.96	1.499	28.227	0.385	0.603	1.039	1.567	42.302	0.33	3.188	0.316	2.455	66.276	0.516	2.3	0.495	3.69	99.627	0.776	1.065	0.745	3.986	107.627	0.838	0.769	0.805	3.986	107.627	0.838	0.769	0.805	3.986	107.627	0.838	0.769	0.805	2.259	1.792	40.742	40.752	64.535	40.782	70.39	0.893	0.891	-3.298	0.886	-4.184	0	0	0	0	0	3.262	0.233	97.327	6.952	3.672	0.262	57.192	4.085	3.66	0.261	57.532	4.109	3.66	0.261	57.532	4.109	3.656	0.261	58.282	4.163	3.66	0.261	57.534	4.11	3.652	0.261	58.554	4.182	17	19	20	23	22	18	12	10	6	44.25	66.875	108.063	112.125	109.125	59.063	52.313	35.438	175	648	3.703	5.333	27.422	14.308	0	0	0	48.5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-butoxyphenol	1	0.701	104.042	30.493	1.326	48	138	51	128	5	7.049	1.784	1.898	0.029	24	2	11	37.745	31.636	0.347	711	1234	625	1664	11.426	11.269	174	3.164	25.194	16.317	142.667	0	2.612	226	9.278	270	920	9.312	38.163	423	130.5	130.539	205.093	130.593	220.06	2.072	2.809	2.808	1.813	2.807	1.693	8.104	5.326	4.268	3.101	2.111	1.798	0.737	0.484	0.328	0.222	0.141	0.1	6.579	3.745	2.342	1.31	0.762	0.513	0.598	0.34	0.18	0.094	0.051	0.029	8.104	5.326	4.268	3.101	2.111	1.798	33.44	2.346	52.294	27.272	8.241	4.111	2.701	3.08	1.021	0.536	0.285	0.138	0.088	1	129	67	6.091	1.025	5.719	23	95	24	8	1.705	2.231	2.702	5.55	2.845	3.425	148.6	965.768	1.936	3.811	2.68	1.417	19.378	0.439	0.663	1.231	1.326	30.493	0.293	3.198	0.282	2.434	55.988	0.538	2.089	0.518	3.447	79.287	0.762	1.076	0.733	3.621	83.287	0.801	0.902	0.77	3.795	87.287	0.839	0.728	0.807	3.795	87.287	0.839	0.728	0.807	2.206	1.792	25.082	25.089	39.222	25.099	42.076	0.5	0.499	-1.906	0.497	-2.389	0	0	0	0	0	3.019	0.274	49.74	4.522	3.261	0.296	39.498	3.591	3.246	0.295	40.025	3.639	3.246	0.295	40.026	3.639	3.247	0.295	40.106	3.646	3.246	0.295	40.026	3.639	3.247	0.295	40.123	3.648	13	14	15	18	12	8	6	2	0	34.25	52.375	86.813	58.5	38.813	32.063	15.188	0	110	365.5	3.323	2.881	21.562	11.394	0	0	0	35.363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
4-chloro-2-nitrophenol	1	2.053	58.603	30.339	2.023	52	197.605	58	176.111	7	6.474	1.61	1.801	0.039	25.833	4	14	36.028	26.909	0.282	603	1384.049	505	2278.889	10.781	26.851	148	2.691	26.667	17.131	118.667	0	1.553	157.5	9.833	262	846	9.229	34.705	399	96.172	96.048	157.212	100.666	171.235	2.471	3.74	3.743	2.483	3.61	2.31	8.431	5.109	4.803	3.377	2.505	1.898	0.766	0.464	0.32	0.199	0.132	0.095	6.077	3.117	2.327	1.369	0.809	0.519	0.552	0.283	0.155	0.081	0.043	0.026	8.931	5.398	5.212	3.639	2.725	2.282	36.306	2.154	56.711	35.642	8.139	2.964	1.741	2.193	0.85	0.587	0.328	0.16	0.084	0.667	89	47	4.273	0.661	4.446	19	87	15	18	1.16	1.495	2.24	5.624	2.914	3.435	123.186	832.382	1.936	3.999	2.255	1.433	19.006	0.554	0.776	1.79	2.023	30.339	0.518	1.884	0.476	3.14	47.094	0.804	0.767	0.739	3.457	51.848	0.885	0.45	0.814	3.774	56.603	0.966	0.133	0.888	3.774	56.603	0.966	0.133	0.888	3.774	56.603	0.966	0.133	0.888	2.305	1.792	18.071	18.047	30.193	18.964	33.191	1.54	1.552	-3.265	1.096	-3.991	0	0	0	0	0	3.089	0.281	37.183	3.38	3.271	0.297	40.239	3.658	3.278	0.298	39.765	3.615	3.279	0.298	39.754	3.614	3.23	0.294	42.214	3.838	3.271	0.297	40.131	3.648	3.22	0.293	42.531	3.866	15	17	19	20	11	7	2	0	0	44.25	70.875	109.688	81	68.344	22.781	0	0	113	450.688	3.988	3.808	21.234	11.477	0	0	0	34.381	0	0	0	0	0	0	0	3	0	0	0	4	0	0	8	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01101    0    0    0
